0.000000e+00	1.660471e-01
1.562500e-01	6.201508e-01
3.125000e-01	-2.141797e+00
4.687500e-01	-1.897193e+00
6.250000e-01	-1.160693e+00
7.812500e-01	7.074693e-01
9.375000e-01	-3.139178e-01
1.093750e+00	-3.203161e-01
1.250000e+00	-4.927632e-01
1.406250e+00	-3.787243e-02
1.562500e+00	1.830969e-01
1.718750e+00	-1.133574e+00
1.875000e+00	-1.109477e+00
2.031250e+00	-6.455745e-03
2.187500e+00	-9.302950e-01
2.343750e+00	-3.733885e-01
2.500000e+00	-1.170648e+00
2.656250e+00	-1.131511e+00
2.812500e+00	-5.345185e-01
2.968750e+00	-1.618009e+00
3.125000e+00	-6.763854e-01
3.281250e+00	-1.840157e-01
3.437500e+00	1.592446e-01
3.593750e+00	-2.468399e-01
3.750000e+00	-6.784544e-01
3.906250e+00	4.253982e-02
4.062500e+00	4.512464e-01
4.218750e+00	1.450231e-01
4.375000e+00	-2.803646e-01
4.531250e+00	4.357532e-01
4.687500e+00	4.897693e-01
4.843750e+00	3.326436e-01
5.000000e+00	-2.407436e-01
5.156250e+00	-2.236786e-01
5.312500e+00	9.557350e-01
5.468750e+00	1.205855e+00
5.625000e+00	2.192510e-01
5.781250e+00	7.408317e-01
5.937500e+00	1.016104e+00
6.093750e+00	1.032852e+00
6.250000e+00	1.458976e+00
6.406250e+00	9.600796e-01
6.562500e+00	-5.829436e-01
6.718750e+00	-1.130095e+00
6.875000e+00	-9.061618e-01
7.031250e+00	-8.050534e-01
7.187500e+00	-1.254418e+00
7.343750e+00	2.671183e-01
7.500000e+00	-1.836778e-02
7.656250e+00	7.306623e-01
7.812499e+00	8.269664e-01
7.968750e+00	6.189326e-01
8.125000e+00	7.204649e-02
8.281249e+00	6.700437e-01
8.437500e+00	7.167155e-01
8.593750e+00	1.325012e+00
8.749999e+00	1.179647e+00
8.906250e+00	1.607020e+00
9.062500e+00	2.385372e+00
9.218750e+00	9.101965e-01
9.375000e+00	-5.154415e-01
9.531250e+00	1.569861e+00
9.687500e+00	2.326140e+00
9.843749e+00	2.776084e+00
1.000000e+01	8.182109e-01
1.015625e+01	5.429137e-01
1.031250e+01	1.795541e+00
1.046875e+01	2.138144e+00
1.062500e+01	1.297253e+00
1.078125e+01	2.665144e+00
1.093750e+01	1.899145e+00
1.109375e+01	1.783526e+00
1.125000e+01	9.807104e-01
1.140625e+01	2.029474e+00
1.156250e+01	2.411459e+00
1.171875e+01	4.455097e+00
1.187500e+01	5.477469e+00
1.203125e+01	6.501280e+00
1.218750e+01	6.239766e+00
1.234375e+01	9.171039e+00
1.250000e+01	1.155801e+01
1.265625e+01	1.311824e+01
1.281250e+01	1.514546e+01
1.296875e+01	1.881839e+01
1.312500e+01	2.187832e+01
1.328125e+01	2.566849e+01
1.343750e+01	2.934431e+01
1.359375e+01	3.333981e+01
1.375000e+01	3.933720e+01
1.390625e+01	4.371554e+01
1.406250e+01	4.874190e+01
1.421875e+01	5.400975e+01
1.437500e+01	6.072059e+01
1.453125e+01	6.769016e+01
1.468750e+01	7.206192e+01
1.484375e+01	7.711709e+01
1.500000e+01	8.251908e+01
1.515625e+01	8.919558e+01
1.531250e+01	9.518003e+01
1.546875e+01	1.002965e+02
1.562500e+01	1.050964e+02
1.578125e+01	1.093539e+02
1.593750e+01	1.117831e+02
1.609375e+01	1.098550e+02
1.625000e+01	1.077333e+02
1.640625e+01	1.063523e+02
1.656250e+01	1.053376e+02
1.671875e+01	1.040266e+02
1.687500e+01	1.020953e+02
1.703125e+01	1.021000e+02
1.718750e+01	1.009272e+02
1.734375e+01	9.972320e+01
1.750000e+01	9.831874e+01
1.765625e+01	9.610392e+01
1.781250e+01	9.537803e+01
1.796875e+01	9.539955e+01
1.812500e+01	9.443804e+01
1.828125e+01	9.588953e+01
1.843750e+01	9.518256e+01
1.859375e+01	9.380095e+01
1.875000e+01	9.229196e+01
1.890625e+01	9.195945e+01
1.906250e+01	9.240058e+01
1.921875e+01	9.215560e+01
1.937500e+01	9.275025e+01
1.953125e+01	9.251441e+01
1.968750e+01	9.313939e+01
1.984375e+01	9.377732e+01
2.000000e+01	9.463107e+01
2.015625e+01	9.474787e+01
2.031250e+01	9.520916e+01
2.046875e+01	9.480492e+01
2.062500e+01	9.490656e+01
2.078125e+01	9.644008e+01
2.093750e+01	9.771546e+01
2.109375e+01	9.908548e+01
2.125000e+01	9.970668e+01
2.140625e+01	9.916075e+01
2.156250e+01	1.003037e+02
2.171875e+01	1.027487e+02
2.187500e+01	1.036781e+02
2.203125e+01	1.047154e+02
2.218750e+01	1.054419e+02
2.234375e+01	1.076598e+02
2.250000e+01	1.078913e+02
2.265625e+01	1.083807e+02
2.281250e+01	1.103901e+02
2.296875e+01	1.113586e+02
2.312500e+01	1.109726e+02
2.328125e+01	1.119835e+02
2.343750e+01	1.128822e+02
2.359375e+01	1.152694e+02
2.375000e+01	1.158691e+02
2.390625e+01	1.119150e+02
2.406250e+01	1.041708e+02
2.421875e+01	9.788769e+01
2.437500e+01	9.213550e+01
2.453125e+01	8.729965e+01
2.468750e+01	8.230009e+01
2.484375e+01	7.304110e+01
2.500000e+01	6.575394e+01
2.515625e+01	6.068436e+01
2.531250e+01	5.424101e+01
2.546875e+01	4.849408e+01
2.562500e+01	4.367914e+01
2.578125e+01	3.762950e+01
2.593750e+01	3.352548e+01
2.609375e+01	2.948687e+01
2.625000e+01	2.538275e+01
2.640625e+01	2.000946e+01
2.656250e+01	1.884780e+01
2.671875e+01	1.511151e+01
2.687500e+01	1.303733e+01
2.703125e+01	1.000115e+01
2.718750e+01	6.925276e+00
2.734375e+01	5.383245e+00
2.750000e+01	3.331358e+00
2.765625e+01	1.053165e+00
2.781250e+01	2.062849e+00
2.796875e+01	3.508723e+00
2.812500e+01	2.373573e+00
2.828125e+01	1.059173e+00
2.843750e+01	1.106074e+00
2.859375e+01	3.150561e+00
2.875000e+01	2.738949e+00
2.890625e+01	6.525044e-01
2.906250e+01	4.254399e-01
2.921875e+01	3.872605e-03
2.937500e+01	2.787766e-01
2.953125e+01	-2.220347e-01
2.968750e+01	5.407239e-01
2.984375e+01	1.208010e+00
3.000000e+01	2.295862e+00
3.015625e+01	2.322912e+00
3.031250e+01	1.775002e+00
3.046875e+01	1.384756e+00
3.062500e+01	2.575308e-01
3.078125e+01	9.779914e-01
3.093750e+01	1.209454e+00
3.109375e+01	1.762818e+00
3.125000e+01	1.835272e+00
3.140625e+01	2.634664e+00
3.156250e+01	1.988061e+00
3.171875e+01	1.025910e+00
3.187500e+01	3.060301e-01
3.203125e+01	-1.808447e-01
3.218750e+01	1.316769e-01
3.234375e+01	1.397211e+00
3.250000e+01	7.979097e-01
3.265625e+01	-8.042551e-01
3.281250e+01	-3.057117e-01
3.296875e+01	5.580604e-01
3.312500e+01	6.466270e-01
3.328125e+01	1.308249e+00
3.343750e+01	-1.078821e-01
3.359375e+01	-7.890090e-01
3.375000e+01	5.746458e-01
3.390625e+01	5.840615e-01
3.406250e+01	1.575585e+00
3.421875e+01	5.588570e-02
3.437500e+01	3.199480e-01
3.453125e+01	3.671687e-01
3.468750e+01	1.532204e-01
3.484375e+01	1.033295e+00
3.500000e+01	2.754032e-01
3.515625e+01	-1.045148e+00
3.531250e+01	-2.758954e-01
3.546875e+01	9.880427e-02
3.562500e+01	-8.880762e-01
3.578125e+01	-9.388370e-01
3.593750e+01	-2.447656e-01
3.609375e+01	-3.985380e-01
3.625000e+01	4.318066e-01
3.640625e+01	3.830156e-01
3.656250e+01	4.087782e-01
3.671875e+01	-3.679135e-01
3.687500e+01	3.468257e-02
3.703125e+01	1.789103e-01
3.718750e+01	-6.205275e-01
3.734375e+01	-2.543384e-01
3.750000e+01	3.688506e-01
3.765625e+01	2.158087e+00
3.781250e+01	5.541074e-01
3.796875e+01	-2.347292e-01
3.812500e+01	2.068438e-01
3.828125e+01	-4.534044e-01
3.843750e+01	-6.233472e-01
3.859375e+01	-1.802605e-01
3.875000e+01	-2.641708e-01
3.890625e+01	1.606858e-01
3.906250e+01	1.144816e+00
3.921875e+01	5.506266e-01
3.937500e+01	-1.222284e-01
3.953125e+01	4.105829e-01
3.968750e+01	9.315929e-01
3.984375e+01	5.287202e-01
